Slot,Bus1,Bus2,Bus3,Bus4,Bus6,Bus7,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus27,Bus28,Bus29,Bus31,Bus32,Bus70,Bus74,Bus75,Bus114,Bus115,Bus117,Bus33,Bus34,Bus35,Bus36,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus62,Bus66,Bus67,Bus76,Bus77,Bus78,Bus79,Bus80,Bus97,Bus98,Bus118,Bus82,Bus83,Bus84,Bus85,Bus86,Bus88,Bus90,Bus92,Bus93,Bus94,Bus95,Bus96,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus112,LOAD
238,314.012875,123.1343,240.12065,184.730475,320.160825,116.98635,430.99915,289.362825,209.322575,86.188275,554.133475,153.9324,66.096,369.402975,277.066775,110.83825,86.188275,61.596175,43.094125,381.757,104.690225,147.784375,264.770725,363.25495,382.801,394.401025,272.600725,49.24215,135.43035,123.1343,32.35095,82.9705,46.40675,43.59825,35.768875,26.21305,49.0166,49.0166,23.845925,21.196375,70.2129,37.09365,45.042225,26.49545,115.25515,22.52115,22.52115,23.845925,30.46975,149.69925,83.460625,111.28085,15.89725,15.89725,366.961875,103.33225,102.007425,51.666125,37.09365,90.084525,80.8111,94.058825,51.666125,172.2204,19.87155,45.042225,43.717475,280.5049,103.8907,57.1399,124.668825,109.08525,249.337675,405.173725,337.644725,62.334375,155.83605,218.17045,197.3923,192.19775,114.2798,25.972675,119.474275,197.3923,161.0306,223.365,143.5123,10.3891,41.55625,202.58685,129.863375,12958.64273
239,313.51195,122.9378667,239.7376,184.4357833,319.6500833,116.7997333,430.3116,288.9012167,208.98865,86.05078333,553.2494833,153.6868333,65.99056667,368.8136833,276.6247833,110.6614333,86.05078333,61.49791667,43.02538333,381.148,104.5232167,147.5486167,264.34835,362.6754667,382.1903333,393.77185,272.16585,49.1636,135.2143,122.9378667,32.33253333,82.92326667,46.38033333,43.57343333,35.74851667,26.19813333,48.9887,48.9887,23.83235,21.18431667,70.17293333,37.07253333,45.01658333,26.48036667,115.1895333,22.50833333,22.50833333,23.83235,30.4524,149.6140333,83.41311667,111.2175,15.8882,15.8882,366.7529833,103.2734333,101.94935,51.63671667,37.07253333,90.03325,80.7651,94.00528333,51.63671667,172.1223667,19.86023333,45.01658333,43.69258333,280.2951,103.813,57.09716667,124.5755833,109.0036667,249.1511833,404.8706833,337.3921833,62.28775,155.7195,218.0072667,197.2446667,192.054,114.1943333,25.95325,119.3849167,197.2446667,160.9101667,223.1979333,143.4049667,10.38133333,41.52516667,202.4353333,129.76625,12943.74549
240,313.011025,122.7414333,239.35455,184.1410917,319.1393417,116.6131167,429.62405,288.4396083,208.654725,85.91329167,552.3654917,153.4412667,65.88513333,368.2243917,276.1827917,110.4846167,85.91329167,61.39965833,42.95664167,380.539,104.3562083,147.3128583,263.925975,362.0959833,381.5796667,393.142675,271.730975,49.08505,134.99825,122.7414333,32.31411667,82.87603333,46.35391667,43.54861667,35.72815833,26.18321667,48.9608,48.9608,23.818775,21.17225833,70.13296667,37.05141667,44.99094167,26.46528333,115.1239167,22.49551667,22.49551667,23.818775,30.43505,149.5288167,83.36560833,111.15415,15.87915,15.87915,366.5440917,103.2146167,101.891275,51.60730833,37.05141667,89.981975,80.7191,93.95174167,51.60730833,172.0243333,19.84891667,44.99094167,43.66769167,280.0853,103.7353,57.05443333,124.4823417,108.9220833,248.9646917,404.5676417,337.1396417,62.241125,155.60295,217.8440833,197.0970333,191.91025,114.1088667,25.933825,119.2955583,197.0970333,160.7897333,223.0308667,143.2976333,10.37356667,41.49408333,202.2838167,129.669125,12928.84824
241,312.5101,122.545,238.9715,183.8464,318.6286,116.4265,428.9365,287.978,208.3208,85.7758,551.4815,153.1957,65.7797,367.6351,275.7408,110.3078,85.7758,61.3014,42.8879,379.93,104.1892,147.0771,263.5036,361.5165,380.969,392.5135,271.2961,49.0065,134.7822,122.545,32.2957,82.8288,46.3275,43.5238,35.7078,26.1683,48.9329,48.9329,23.8052,21.1602,70.093,37.0303,44.9653,26.4502,115.0583,22.4827,22.4827,23.8052,30.4177,149.4436,83.3181,111.0908,15.8701,15.8701,366.3352,103.1558,101.8332,51.5779,37.0303,89.9307,80.6731,93.8982,51.5779,171.9263,19.8376,44.9653,43.6428,279.8755,103.6576,57.0117,124.3891,108.8405,248.7782,404.2646,336.8871,62.1945,155.4864,217.6809,196.9494,191.7665,114.0234,25.9144,119.2062,196.9494,160.6693,222.8638,143.1903,10.3658,41.463,202.1323,129.572,12913.951
242,311.9451917,122.3234833,238.539525,183.514075,318.0526417,116.2160417,428.1611417,287.4574417,207.9442333,85.62074167,550.484625,152.9187833,65.66079167,366.97055,275.2423583,110.1084083,85.62074167,61.19059167,42.810375,379.243225,104.0008667,146.8112417,263.0272833,360.8630083,380.28035,391.8039833,270.8057,48.91790833,134.5385667,122.3234833,32.2484,82.7075,46.25965833,43.46005833,35.65550833,26.129975,48.86123333,48.86123333,23.77033333,21.12920833,69.99035,36.97606667,44.89945,26.41146667,114.8898083,22.449775,22.449775,23.77033333,30.37315833,149.2247417,83.19608333,110.9281167,15.84685833,15.84685833,365.7987167,103.004725,101.684075,51.50236667,36.97606667,89.799,80.55495833,93.76069167,51.50236667,171.6745167,19.80855,44.89945,43.57889167,279.2637667,103.4310333,56.88708333,124.1172167,108.6026,248.2344333,403.3809833,336.1507583,62.05855833,155.1465417,217.2051083,196.5189167,191.34735,113.7741667,25.85775833,118.94565,196.5189167,160.3181167,222.3766833,142.877325,10.34314167,41.372375,201.6904917,129.2887917,12889.98545
243,311.3802833,122.1019667,238.10755,183.18175,317.4766833,116.0055833,427.3857833,286.9368833,207.5676667,85.46568333,549.48775,152.6418667,65.54188333,366.306,274.7439167,109.9090167,85.46568333,61.07978333,42.73285,378.55645,103.8125333,146.5453833,262.5509667,360.2095167,379.5917,391.0944667,270.3153,48.82931667,134.2949333,122.1019667,32.2011,82.5862,46.19181667,43.39631667,35.60321667,26.09165,48.78956667,48.78956667,23.73546667,21.09821667,69.8877,36.92183333,44.8336,26.37273333,114.7213167,22.41685,22.41685,23.73546667,30.32861667,149.0058833,83.07406667,110.7654333,15.82361667,15.82361667,365.2622333,102.85365,101.53495,51.42683333,36.92183333,89.6673,80.43681667,93.62318333,51.42683333,171.4227333,19.7795,44.8336,43.51498333,278.6520333,103.2044667,56.76246667,123.8453333,108.3647,247.6906667,402.4973667,335.4144167,61.92261667,154.8066833,216.7293167,196.0884333,190.9282,113.5249333,25.80111667,118.6851,196.0884333,159.9669333,221.8895667,142.56435,10.32048333,41.28175,201.2486833,129.0055833,12866.0199
244,310.815375,121.88045,237.675575,182.849425,316.900725,115.795125,426.610425,286.416325,207.1911,85.310625,548.490875,152.36495,65.422975,365.64145,274.245475,109.709625,85.310625,60.968975,42.655325,377.869675,103.6242,146.279525,262.07465,359.556025,378.90305,390.38495,269.8249,48.740725,134.0513,121.88045,32.1538,82.4649,46.123975,43.332575,35.550925,26.053325,48.7179,48.7179,23.7006,21.067225,69.78505,36.8676,44.76775,26.334,114.552825,22.383925,22.383925,23.7006,30.284075,148.787025,82.95205,110.60275,15.800375,15.800375,364.72575,102.702575,101.385825,51.3513,36.8676,89.5356,80.318675,93.485675,51.3513,171.17095,19.75045,44.76775,43.451075,278.0403,102.9779,56.63785,123.57345,108.1268,247.1469,401.61375,334.678075,61.786675,154.466825,216.253525,195.65795,190.50905,113.2757,25.744475,118.42455,195.65795,159.61575,221.40245,142.251375,10.297825,41.191125,200.806875,128.722375,12842.05435
245,310.2504667,121.6589333,237.2436,182.5171,316.3247667,115.5846667,425.8350667,285.8957667,206.8145333,85.15556667,547.494,152.0880333,65.30406667,364.9769,273.7470333,109.5102333,85.15556667,60.85816667,42.5778,377.1829,103.4358667,146.0136667,261.5983333,358.9025333,378.2144,389.6754333,269.3345,48.65213333,133.8076667,121.6589333,32.1065,82.3436,46.05613333,43.26883333,35.49863333,26.015,48.64623333,48.64623333,23.66573333,21.03623333,69.6824,36.81336667,44.7019,26.29526667,114.3843333,22.351,22.351,23.66573333,30.23953333,148.5681667,82.83003333,110.4400667,15.77713333,15.77713333,364.1892667,102.5515,101.2367,51.27576667,36.81336667,89.4039,80.20053333,93.34816667,51.27576667,170.9191667,19.7214,44.7019,43.38716667,277.4285667,102.7513333,56.51323333,123.3015667,107.8889,246.6031333,400.7301333,333.9417333,61.65073333,154.1269667,215.7777333,195.2274667,190.0899,113.0264667,25.68783333,118.164,195.2274667,159.2645667,220.9153333,141.9384,10.27516667,41.1005,200.3650667,128.4391667,12818.0888
246,309.6855583,121.4374167,236.811625,182.184775,315.7488083,115.3742083,425.0597083,285.3752083,206.4379667,85.00050833,546.497125,151.8111167,65.18515833,364.31235,273.2485917,109.3108417,85.00050833,60.74735833,42.500275,376.496125,103.2475333,145.7478083,261.1220167,358.2490417,377.52575,388.9659167,268.8441,48.56354167,133.5640333,121.4374167,32.0592,82.2223,45.98829167,43.20509167,35.44634167,25.976675,48.57456667,48.57456667,23.63086667,21.00524167,69.57975,36.75913333,44.63605,26.25653333,114.2158417,22.318075,22.318075,23.63086667,30.19499167,148.3493083,82.70801667,110.2773833,15.75389167,15.75389167,363.6527833,102.400425,101.087575,51.20023333,36.75913333,89.2722,80.08239167,93.21065833,51.20023333,170.6673833,19.69235,44.63605,43.32325833,276.8168333,102.5247667,56.38861667,123.0296833,107.651,246.0593667,399.8465167,333.2053917,61.51479167,153.7871083,215.3019417,194.7969833,189.67075,112.7772333,25.63119167,117.90345,194.7969833,158.9133833,220.4282167,141.625425,10.25250833,41.009875,199.9232583,128.1559583,12794.12325
247,309.12065,121.2159,236.37965,181.85245,315.17285,115.16375,424.28435,284.85465,206.0614,84.84545,545.50025,151.5342,65.06625,363.6478,272.75015,109.11145,84.84545,60.63655,42.42275,375.80935,103.0592,145.48195,260.6457,357.59555,376.8371,388.2564,268.3537,48.47495,133.3204,121.2159,32.0119,82.101,45.92045,43.14135,35.39405,25.93835,48.5029,48.5029,23.596,20.97425,69.4771,36.7049,44.5702,26.2178,114.04735,22.28515,22.28515,23.596,30.15045,148.13045,82.586,110.1147,15.73065,15.73065,363.1163,102.24935,100.93845,51.1247,36.7049,89.1405,79.96425,93.07315,51.1247,170.4156,19.6633,44.5702,43.25935,276.2051,102.2982,56.264,122.7578,107.4131,245.5156,398.9629,332.46905,61.37885,153.44725,214.82615,194.3665,189.2516,112.528,25.57455,117.6429,194.3665,158.5622,219.9411,141.31245,10.22985,40.91925,199.48145,127.87275,12770.1577
248,308.5557417,120.9943833,235.947675,181.520125,314.5968917,114.9532917,423.5089917,284.3340917,205.6848333,84.69039167,544.503375,151.2572833,64.94734167,362.98325,272.2517083,108.9120583,84.69039167,60.52574167,42.345225,375.122575,102.8708667,145.2160917,260.1693833,356.9420583,376.14845,387.5468833,267.8633,48.38635833,133.0767667,120.9943833,31.9646,81.9797,45.85260833,43.07760833,35.34175833,25.900025,48.43123333,48.43123333,23.56113333,20.94325833,69.37445,36.65066667,44.50435,26.17906667,113.8788583,22.252225,22.252225,23.56113333,30.10590833,147.9115917,82.46398333,109.9520167,15.70740833,15.70740833,362.5798167,102.098275,100.789325,51.04916667,36.65066667,89.0088,79.84610833,92.93564167,51.04916667,170.1638167,19.63425,44.50435,43.19544167,275.5933667,102.0716333,56.13938333,122.4859167,107.1752,244.9718333,398.0792833,331.7327083,61.24290833,153.1073917,214.3503583,193.9360167,188.83245,112.2787667,25.51790833,117.38235,193.9360167,158.2110167,219.4539833,140.999475,10.20719167,40.828625,199.0396417,127.5895417,12746.19215
249,307.9908333,120.7728667,235.5157,181.1878,314.0209333,114.7428333,422.7336333,283.8135333,205.3082667,84.53533333,543.5065,150.9803667,64.82843333,362.3187,271.7532667,108.7126667,84.53533333,60.41493333,42.2677,374.4358,102.6825333,144.9502333,259.6930667,356.2885667,375.4598,386.8373667,267.3729,48.29776667,132.8331333,120.7728667,31.9173,81.8584,45.78476667,43.01386667,35.28946667,25.8617,48.35956667,48.35956667,23.52626667,20.91226667,69.2718,36.59643333,44.4385,26.14033333,113.7103667,22.2193,22.2193,23.52626667,30.06136667,147.6927333,82.34196667,109.7893333,15.68416667,15.68416667,362.0433333,101.9472,100.6402,50.97363333,36.59643333,88.8771,79.72796667,92.79813333,50.97363333,169.9120333,19.6052,44.4385,43.13153333,274.9816333,101.8450667,56.01476667,122.2140333,106.9373,244.4280667,397.1956667,330.9963667,61.10696667,152.7675333,213.8745667,193.5055333,188.4133,112.0295333,25.46126667,117.1218,193.5055333,157.8598333,218.9668667,140.6865,10.18453333,40.738,198.5978333,127.3063333,12722.2266
250,307.425925,120.55135,235.083725,180.855475,313.444975,114.532375,421.958275,283.292975,204.9317,84.380275,542.509625,150.70345,64.709525,361.65415,271.254825,108.513275,84.380275,60.304125,42.190175,373.749025,102.4942,144.684375,259.21675,355.635075,374.77115,386.12785,266.8825,48.209175,132.5895,120.55135,31.87,81.7371,45.716925,42.950125,35.237175,25.823375,48.2879,48.2879,23.4914,20.881275,69.16915,36.5422,44.37265,26.1016,113.541875,22.186375,22.186375,23.4914,30.016825,147.473875,82.21995,109.62665,15.660925,15.660925,361.50685,101.796125,100.491075,50.8981,36.5422,88.7454,79.609825,92.660625,50.8981,169.66025,19.57615,44.37265,43.067625,274.3699,101.6185,55.89015,121.94215,106.6994,243.8843,396.31205,330.260025,60.971025,152.427675,213.398775,193.07505,187.99415,111.7803,25.404625,116.86125,193.07505,157.50865,218.47975,140.373525,10.161875,40.647375,198.156025,127.023125,12698.26105
251,306.8610167,120.3298333,234.65175,180.52315,312.8690167,114.3219167,421.1829167,282.7724167,204.5551333,84.22521667,541.51275,150.4265333,64.59061667,360.9896,270.7563833,108.3138833,84.22521667,60.19331667,42.11265,373.06225,102.3058667,144.4185167,258.7404333,354.9815833,374.0825,385.4183333,266.3921,48.12058333,132.3458667,120.3298333,31.8227,81.6158,45.64908333,42.88638333,35.18488333,25.78505,48.21623333,48.21623333,23.45653333,20.85028333,69.0665,36.48796667,44.3068,26.06286667,113.3733833,22.15345,22.15345,23.45653333,29.97228333,147.2550167,82.09793333,109.4639667,15.63768333,15.63768333,360.9703667,101.64505,100.34195,50.82256667,36.48796667,88.6137,79.49168333,92.52311667,50.82256667,169.4084667,19.5471,44.3068,43.00371667,273.7581667,101.3919333,55.76553333,121.6702667,106.4615,243.3405333,395.4284333,329.5236833,60.83508333,152.0878167,212.9229833,192.6445667,187.575,111.5310667,25.34798333,116.6007,192.6445667,157.1574667,217.9926333,140.06055,10.13921667,40.55675,197.7142167,126.7399167,12674.2955
252,306.2961083,120.1083167,234.219775,180.190825,312.2930583,114.1114583,420.4075583,282.2518583,204.1785667,84.07015833,540.515875,150.1496167,64.47170833,360.32505,270.2579417,108.1144917,84.07015833,60.08250833,42.035125,372.375475,102.1175333,144.1526583,258.2641167,354.3280917,373.39385,384.7088167,265.9017,48.03199167,132.1022333,120.1083167,31.7754,81.4945,45.58124167,42.82264167,35.13259167,25.746725,48.14456667,48.14456667,23.42166667,20.81929167,68.96385,36.43373333,44.24095,26.02413333,113.2048917,22.120525,22.120525,23.42166667,29.92774167,147.0361583,81.97591667,109.3012833,15.61444167,15.61444167,360.4338833,101.493975,100.192825,50.74703333,36.43373333,88.482,79.37354167,92.38560833,50.74703333,169.1566833,19.51805,44.24095,42.93980833,273.1464333,101.1653667,55.64091667,121.3983833,106.2236,242.7967667,394.5448167,328.7873417,60.69914167,151.7479583,212.4471917,192.2140833,187.15585,111.2818333,25.29134167,116.34015,192.2140833,156.8062833,217.5055167,139.747575,10.11655833,40.466125,197.2724083,126.4567083,12650.32995
253,305.7312,119.8868,233.7878,179.8585,311.7171,113.901,419.6322,281.7313,203.802,83.9151,539.519,149.8727,64.3528,359.6605,269.7595,107.9151,83.9151,59.9717,41.9576,371.6887,101.9292,143.8868,257.7878,353.6746,372.7052,383.9993,265.4113,47.9434,131.8586,119.8868,31.7281,81.3732,45.5134,42.7589,35.0803,25.7084,48.0729,48.0729,23.3868,20.7883,68.8612,36.3795,44.1751,25.9854,113.0364,22.0876,22.0876,23.3868,29.8832,146.8173,81.8539,109.1386,15.5912,15.5912,359.8974,101.3429,100.0437,50.6715,36.3795,88.3503,79.2554,92.2481,50.6715,168.9049,19.489,44.1751,42.8759,272.5347,100.9388,55.5163,121.1265,105.9857,242.253,393.6612,328.051,60.5632,151.4081,211.9714,191.7836,186.7367,111.0326,25.2347,116.0796,191.7836,156.4551,217.0184,139.4346,10.0939,40.3755,196.8306,126.1735,12626.3644
254,304.4949083,119.4020167,232.842425,179.1312,310.4566,113.4404167,417.9353167,280.59205,202.977875,83.575775,537.3373333,149.26665,64.092575,358.2061333,268.6686667,107.4787167,83.575775,59.72919167,41.78793333,370.1856917,101.517025,143.3049583,256.745375,352.2444417,371.1980833,382.4465083,264.33805,47.74953333,131.3254,119.4020167,31.59549167,81.03309167,45.32316667,42.58018333,34.933675,25.60095,47.871975,47.871975,23.28905833,20.70140833,68.57338333,36.22745,43.99046667,25.87679167,112.5639417,21.995275,21.995275,23.28905833,29.7583,146.2036583,81.51178333,108.6824333,15.52603333,15.52603333,358.3931583,100.919325,99.62555,50.45970833,36.22745,87.981025,78.92414167,91.86253333,50.45970833,168.1989417,19.40754167,43.99046667,42.69669167,270.8972417,100.3323333,55.18274167,120.3987417,105.3489167,240.7974917,391.2959833,326.0799833,60.199325,150.4984083,210.697825,190.6313167,185.6147417,110.3654917,25.08308333,115.3821667,190.6313167,155.515075,215.7145,138.5968417,10.03325,40.13291667,195.6479917,125.4154167,12567.60884
255,303.2586167,118.9172333,231.89705,178.4039,309.1961,112.9798333,416.2384333,279.4528,202.15375,83.23645,535.1556667,148.6606,63.83235,356.7517667,267.5778333,107.0423333,83.23645,59.48668333,41.61826667,368.6826833,101.10485,142.7231167,255.70295,350.8142833,369.6909667,380.8937167,263.2648,47.55566667,130.7922,118.9172333,31.46288333,80.69298333,45.13293333,42.40146667,34.78705,25.4935,47.67105,47.67105,23.19131667,20.61451667,68.28556667,36.0754,43.80583333,25.76818333,112.0914833,21.90295,21.90295,23.19131667,29.6334,145.5900167,81.16966667,108.2262667,15.46086667,15.46086667,356.8889167,100.49575,99.2074,50.24791667,36.0754,87.61175,78.59288333,91.47696667,50.24791667,167.4929833,19.32608333,43.80583333,42.51748333,269.2597833,99.72586667,54.84918333,119.6709833,104.7121333,239.3419833,388.9307667,324.1089667,59.83545,149.5887167,209.42425,189.4790333,184.4927833,109.6983833,24.93146667,114.6847333,189.4790333,154.57505,214.4106,137.7590833,9.9726,39.89033333,194.4653833,124.6573333,12508.85329
256,302.022325,118.43245,230.951675,177.6766,307.9356,112.51925,414.54155,278.31355,201.329625,82.897125,532.974,148.05455,63.572125,355.2974,266.487,106.60595,82.897125,59.244175,41.4486,367.179675,100.692675,142.141275,254.660525,349.384125,368.18385,379.340925,262.19155,47.3618,130.259,118.43245,31.330275,80.352875,44.9427,42.22275,34.640425,25.38605,47.470125,47.470125,23.093575,20.527625,67.99775,35.92335,43.6212,25.659575,111.619025,21.810625,21.810625,23.093575,29.5085,144.976375,80.82755,107.7701,15.3957,15.3957,355.384675,100.072175,98.78925,50.036125,35.92335,87.242475,78.261625,91.0914,50.036125,166.787025,19.244625,43.6212,42.338275,267.622325,99.1194,54.515625,118.943225,104.07535,237.886475,386.56555,322.13795,59.471575,148.679025,208.150675,188.32675,183.370825,109.031275,24.77985,113.9873,188.32675,153.635025,213.1067,136.921325,9.91195,39.64775,193.282775,123.89925,12450.09773
257,300.7860333,117.9476667,230.0063,176.9493,306.6751,112.0586667,412.8446667,277.1743,200.5055,82.5578,530.7923333,147.4485,63.3119,353.8430333,265.3961667,106.1695667,82.5578,59.00166667,41.27893333,365.6766667,100.2805,141.5594333,253.6181,347.9539667,366.6767333,377.7881333,261.1183,47.16793333,129.7258,117.9476667,31.19766667,80.01276667,44.75246667,42.04403333,34.4938,25.2786,47.2692,47.2692,22.99583333,20.44073333,67.70993333,35.7713,43.43656667,25.55096667,111.1465667,21.7183,21.7183,22.99583333,29.3836,144.3627333,80.48543333,107.3139333,15.33053333,15.33053333,353.8804333,99.6486,98.3711,49.82433333,35.7713,86.8732,77.93036667,90.70583333,49.82433333,166.0810667,19.16316667,43.43656667,42.15906667,265.9848667,98.51293333,54.18206667,118.2154667,103.4385667,236.4309667,384.2003333,320.1669333,59.1077,147.7693333,206.8771,187.1744667,182.2488667,108.3641667,24.62823333,113.2898667,187.1744667,152.695,211.8028,136.0835667,9.8513,39.40516667,192.1001667,123.1411667,12391.34217
