BUS_ID,Unnamed: 0,TYPE,PD,QD,GS,BS,AREA,VM,VA,BASEKV,ZONE,VMAX,VMIN,LAM_P,LAMQ,MU_VMAX,MU_VMIN,BUS_NAME,BUS_LOCATION,VOLL
bus7270,1677,2,0,0,0,0,7,1.025,-23.585,13.8,4,1.1,0.9,37.89,-5.88,0,0,PASADENA 3 7,PASADENA  ,3789
bus7271,1678,1,28.45,8.06,0,0,7,0.98851,-40.892,115,3,1.1,0.9,1174.2,74.71,0,0,BROOKSHIRE 0,BROOKSHIRE ,117420
bus7272,1679,1,45.88,13,0,0,7,0.98935,-37.609,115,3,1.1,0.9,1060,43.54,0,0,HOUSTON 25 0,HOUSTON  ,106000
bus7273,1680,1,39.39,11.16,0,177.5,7,1.02,-35.275,115,2,1.1,0.9,170.78,0,0,0,TEXAS CITY 2 0,TEXAS CITY  ,17078
bus7274,1681,1,0,0,0,0,7,1.014,-34.251,230,6,1.1,0.9,60.8,2,0,0,VICTORIA 3 0,VICTORIA  ,6080
bus7275,1682,1,42.31,11.99,0,0,7,1.0116,-36.014,115,6,1.1,0.9,65.14,4.61,0,0,VICTORIA 3 1,VICTORIA  ,6514
bus7276,1683,1,88.67,25.12,0,457.62,7,1.0093,-39.679,115,3,1.1,0.9,685.5,54.44,0,0,HOUSTON 36 0,HOUSTON  ,68550
bus7277,1684,1,15.99,4.53,0,30.34,7,1.02,-36.168,115,6,1.1,0.9,172.2,0,0,0,GANADO 0,GANADO ,17220
bus7278,1685,1,0,0,0,0,7,1.0134,-29.938,230,4,1.1,0.9,103.2,6.91,0,0,MONT BELVIEU 0,MONT BELVIEU ,10320
bus7279,1686,1,148.52,42.08,0,0,7,1.0084,-33.188,115,4,1.1,0.9,222.2,22.39,0,0,MONT BELVIEU 1,MONT BELVIEU ,22220
bus7280,1687,2,0,0,0,0,7,1.0134,-29.938,13.8,4,1.1,0.9,103.2,6.91,0,0,MONT BELVIEU 2,MONT BELVIEU ,10320
bus7281,1688,2,0,0,0,0,7,1.0134,-29.938,13.8,4,1.1,0.9,103.2,6.91,0,0,MONT BELVIEU 3,MONT BELVIEU ,10320
bus7282,1689,1,0,0,0,0,7,1.0203,-28.412,230,4,1.1,0.9,32.46,-10.44,0,0,BAYTOWN 3 0,BAYTOWN  ,3246
bus7283,1690,1,109.47,31.02,0,0,7,1.0005,-32.879,115,4,1.1,0.9,206.32,9.73,0,0,BAYTOWN 3 1,BAYTOWN  ,20632
bus7284,1691,2,0,0,0,0,7,1.0203,-28.412,13.2,4,1.1,0.9,32.46,-10.44,0,0,BAYTOWN 3 2,BAYTOWN  ,3246
bus7285,1692,2,0,0,0,0,7,1.0204,-27.366,13.2,4,1.1,0.9,32.83,-10.45,0,0,BAYTOWN 3 3,BAYTOWN  ,3283
bus7286,1693,2,0,0,0,0,7,1.0205,-26.005,13.2,4,1.1,0.9,33.28,-10.48,0,0,BAYTOWN 3 4,BAYTOWN  ,3328
bus7287,1694,2,0,0,0,0,7,1.0203,-26.328,13.2,4,1.1,0.9,33.19,-10.47,0,0,BAYTOWN 3 5,BAYTOWN  ,3319
bus7288,1695,2,0,0,0,0,7,1.0205,-26.193,13.2,4,1.1,0.9,33.22,-10.47,0,0,BAYTOWN 3 6,BAYTOWN  ,3322
bus7289,1696,2,0,0,0,0,7,1.0205,-26.758,13.2,4,1.1,0.9,33.03,-10.46,0,0,BAYTOWN 3 7,BAYTOWN  ,3303
bus7290,1697,1,63.77,18.07,0,0,7,0.98097,-41.544,115,5,1.1,0.9,368.67,56.72,0,0,SPRING 6 0,SPRING  ,36867
bus7291,1698,1,101.91,28.88,0,0,7,0.97194,-41.051,115,5,1.1,0.9,452.19,73.1,0,0,HUMBLE 2 0,HUMBLE  ,45219
bus7292,1699,1,94.1,26.66,0,0,7,0.99706,-38.073,115,5,1.1,0.9,858.52,51.27,0,0,HOUSTON 69 0,HOUSTON  ,85852
bus7293,1700,1,15.94,4.52,0,0,7,0.99931,-35.122,115,2,1.1,0.9,1568.1,410.23,0,0,SANTA FE 2 0,SANTA FE  ,156810
bus7294,1701,1,7.25,2.05,0,21.96,7,1.02,-33.028,115,4,1.1,0.9,151.85,0,0,0,PORT BOLIVAR 0,PORT BOLIVAR ,15185
bus7295,1702,1,104.37,29.57,0,0,7,0.98382,-40.024,115,5,1.1,0.9,432.1,74.38,0,0,HOUSTON 42 0,HOUSTON  ,43210
bus7296,1703,1,93.84,26.59,0,0,7,0.97953,-40.611,115,3,1.1,0.9,2043.8,379.44,0,0,HOUSTON 85 0,HOUSTON  ,204380
bus7297,1704,1,93.77,26.57,0,0,7,0.98285,-38.532,115,3,1.1,0.9,938.92,92.18,0,0,HOUSTON 50 0,HOUSTON  ,93892
bus7298,1705,1,101.23,28.68,0,0,7,0.98581,-39.811,115,3,1.1,0.9,741.71,76.67,0,0,HOUSTON 62 0,HOUSTON  ,74171
bus7299,1706,1,18.4,5.21,0,0,7,0.98618,-37.41,115,1,1.1,0.9,675.62,149.59,0,0,EAGLE LAKE 0,EAGLE LAKE ,67562
bus7300,1707,1,54.35,15.4,0,182.22,7,1.02,-42.057,115,5,1.1,0.9,376.77,0,0,0,CONROE 2 0,CONROE  ,37677
bus7301,1708,1,69.18,19.6,0,0,7,0.98493,-36.639,115,4,1.1,0.9,2374.9,494.76,0,0,WEBSTER 0,WEBSTER ,237490
bus7302,1709,1,24.43,6.92,0,0,7,1.0023,-31.293,115,1,1.1,0.9,253.52,101.97,0,0,SWEENY 0,SWEENY ,25352
bus7303,1710,1,6.49,1.84,0,0,7,1.0095,-34.285,115,1,1.1,0.9,203.83,76.88,0,0,BLESSING 0,BLESSING ,20383
bus7304,1711,1,0,0,0,0,7,1.021,-24.843,500,1,1.1,0.9,27.17,3.38,0,0,WHARTON 1 0,WHARTON  ,2717
bus7305,1712,1,0,0,0,0,7,1.0174,-28.925,230,1,1.1,0.9,32.16,12.04,0,0,WHARTON 1 1,WHARTON  ,3216
bus7306,1713,1,7.69,2.18,0,0,7,1.0056,-33.465,115,1,1.1,0.9,579.7,117.07,0,0,WHARTON 1 2,WHARTON  ,57970
bus7307,1714,2,0,0,0,0,7,1.0315,-23.715,24,1,1.1,0.9,27.01,3.31,0,0,WHARTON 1 3,WHARTON  ,2701
bus7308,1715,2,0,0,0,0,7,1.0309,-23.766,24,1,1.1,0.9,27.03,3.31,0,0,WHARTON 1 4,WHARTON  ,2703
bus7309,1716,2,0,0,0,0,7,1.021,-24.843,24,1,1.1,0.9,27.17,3.38,0,0,WHARTON 1 5,WHARTON  ,2717
bus7310,1717,2,0,0,0,0,7,1.039,-22.882,24,1,1.1,0.9,26.9,3.26,0,0,WHARTON 1 6,WHARTON  ,2690
bus7311,1718,2,0,0,0,0,7,1.0323,-23.624,24,1,1.1,0.9,27,3.3,0,0,WHARTON 1 7,WHARTON  ,2700
bus7312,1719,1,0,0,0,0,7,1.0229,-29.222,230,2,1.1,0.9,-19.37,-26.47,0,0,LAKE JACKSON 0,LAKE JACKSON ,100
bus7313,1720,1,86.22,24.43,0,0,7,1.0037,-32.856,115,2,1.1,0.9,938.35,251.32,0,0,LAKE JACKSON 1,LAKE JACKSON ,93835
bus7314,1721,1,28.76,8.15,0,0,7,0.98013,-40.589,115,5,1.1,0.9,1122.4,63.72,0,0,BELLVILLE 0,BELLVILLE ,112240
bus7315,1722,1,69.31,19.64,0,0,7,1.0041,-40.257,115,3,1.1,0.9,1335,34.93,0,0,KATY 4 0,KATY  ,133500
bus7316,1723,1,63.23,17.92,0,0,7,0.98489,-37.766,115,3,1.1,0.9,1000.3,84.46,0,0,HOUSTON 38 0,HOUSTON  ,100030
bus7317,1724,1,142.91,40.49,0,0,7,0.99273,-35.695,115,4,1.1,0.9,1548,301.33,0,0,FRIENDSWOOD 0,FRIENDSWOOD ,154800
bus7318,1725,1,112.16,31.78,0,0,7,0.98173,-37.996,115,4,1.1,0.9,1801.9,300.14,0,0,HOUSTON 17 0,HOUSTON  ,180190
bus7319,1726,1,30.19,8.55,0,0,7,0.98428,-39.853,115,5,1.1,0.9,442.29,58.51,0,0,HOUSTON 66 0,HOUSTON  ,44229
bus7320,1727,1,0,0,0,0,7,1.0343,-27.491,500,2,1.1,0.9,-35.93,-2.81,0,0,FREEPORT 1 0,FREEPORT  ,100
bus7321,1728,1,0,0,0,0,7,1.0269,-28.786,230,2,1.1,0.9,-6.63,-6.86,0,0,FREEPORT 1 1,FREEPORT  ,100
bus7322,1729,1,0,0,0,0,7,1.0134,-32.101,115,2,1.1,0.9,185.74,65.59,0,0,FREEPORT 1 2,FREEPORT  ,18574
bus7323,1730,2,0,0,0,0,7,1.0316,-27.055,13.8,2,1.1,0.9,-35.87,-2.83,0,0,FREEPORT 1 3,FREEPORT  ,100
bus7324,1731,2,0,0,0,0,7,1.0305,-26.902,13.8,2,1.1,0.9,-35.86,-2.84,0,0,FREEPORT 1 4,FREEPORT  ,100
bus7325,1732,2,0,0,0,0,7,1.0305,-26.899,13.8,2,1.1,0.9,-35.86,-2.84,0,0,FREEPORT 1 5,FREEPORT  ,100
bus7326,1733,2,0,0,0,0,7,1.0325,-27.203,13.8,2,1.1,0.9,-35.89,-2.82,0,0,FREEPORT 1 6,FREEPORT  ,100
bus7327,1734,1,0,0,0,0,7,1.0203,-29.489,230,1,1.1,0.9,-1.54,-4.46,0,0,NEWGULF 0,NEWGULF ,100
bus7328,1735,1,0,0,0,0,7,1.0135,-31.163,115,1,1.1,0.9,113.4,66.08,0,0,NEWGULF 1,NEWGULF ,11340
bus7329,1736,2,0,0,0,0,7,1.04,-28.709,13.8,1,1.1,0.9,-1.26,0,0,0,NEWGULF 2,NEWGULF ,100
bus7330,1737,1,196.05,55.55,0,0,7,0.98861,-38.996,115,3,1.1,0.9,849.84,-32.03,0,0,HOUSTON 60 0,HOUSTON  ,84984
bus7331,1738,1,0,0,0,0,7,1.0261,-26.864,500,4,1.1,0.9,18.62,-11.19,0,0,PASADENA 1 0,PASADENA  ,1862
bus7332,1739,1,0,0,0,0,7,1.0132,-29.74,230,4,1.1,0.9,-140.37,-82.28,0,0,PASADENA 1 1,PASADENA  ,100
bus7333,1740,1,29.21,8.27,0,0,7,0.9967,-35.366,115,4,1.1,0.9,1354.8,77.85,0,0,PASADENA 1 2,PASADENA  ,135480
bus7334,1741,2,0,0,0,0,7,1.0261,-26.864,20,4,1.1,0.9,18.62,-11.19,0,0,PASADENA 1 3,PASADENA  ,1862
bus7335,1742,2,0,0,0,0,7,1.04,-26.19,20,4,1.1,0.9,18.93,0,0,0,PASADENA 1 4,PASADENA  ,1893
bus7336,1743,1,107.69,30.51,0,0,7,0.99882,-37.341,115,3,1.1,0.9,416.04,254.25,0,0,STAFFORD 0,STAFFORD ,41604
bus7337,1744,1,24.56,6.96,0,0,7,1.0024,-37.29,115,6,1.1,0.9,232.69,17.8,0,0,EDNA 0,EDNA ,23269
bus7338,1745,1,109.2,30.94,0,0,7,0.98803,-37.885,115,4,1.1,0.9,836.24,76.49,0,0,HOUSTON 21 0,HOUSTON  ,83624
bus7339,1746,1,32.04,9.08,0,0,7,0.99902,-33.228,115,1,1.1,0.9,284.39,118.01,0,0,NEEDVILLE 0,NEEDVILLE ,28439
bus7340,1747,1,38.64,10.95,0,0,7,0.97934,-40.852,115,3,1.1,0.9,1000.6,103.46,0,0,SEALY 0,SEALY ,100060
bus7341,1748,1,0,0,0,0,7,1.0173,-27.501,500,3,1.1,0.9,39.75,-8.68,0,0,KATY 3 0,KATY  ,3975
bus7342,1749,1,0,0,0,0,7,1.006,-32.759,230,3,1.1,0.9,-57.45,-52.43,0,0,KATY 3 1,KATY  ,100
bus7343,1750,1,184.8,52.36,0,0,7,0.97878,-38.048,115,3,1.1,0.9,225.81,67.52,0,0,KATY 3 2,KATY  ,22581
bus7344,1751,1,101.41,28.73,0,0,7,0.97973,-40.409,115,3,1.1,0.9,673.53,71.35,0,0,HOUSTON 37 0,HOUSTON  ,67353
bus7345,1752,1,73.37,20.79,0,0,7,0.98985,-37.291,115,4,1.1,0.9,772.54,109.75,0,0,HOUSTON 19 0,HOUSTON  ,77254
bus7346,1753,1,0,0,0,0,7,1.0324,-24.131,500,3,1.1,0.9,19.23,-4.78,0,0,THOMPSONS 0,THOMPSONS ,1923
bus7347,1754,1,0,0,0,0,7,1.0198,-27.878,230,3,1.1,0.9,-80.57,-68.85,0,0,THOMPSONS 1,THOMPSONS ,100
bus7348,1755,1,0,0,0,0,7,1.0097,-31.544,115,3,1.1,0.9,1386.1,79.98,0,0,THOMPSONS 2,THOMPSONS ,138610
bus7349,1756,2,0,0,0,0,7,1.04,-23.196,13.8,3,1.1,0.9,19.37,0,0,0,THOMPSONS 3,THOMPSONS ,1937
bus7350,1757,2,0,0,0,0,7,1.04,-21.889,13.8,3,1.1,0.9,19.48,0,0,0,THOMPSONS 4,THOMPSONS ,1948
bus7351,1758,2,0,0,0,0,7,1.04,-21.158,13.8,3,1.1,0.9,19.54,0,0,0,THOMPSONS 5,THOMPSONS ,1954
bus7352,1759,2,0,0,0,0,7,1.04,-21.375,13.8,3,1.1,0.9,19.53,0,0,0,THOMPSONS 6,THOMPSONS ,1953
bus7353,1760,2,0,0,0,0,7,1.04,-20.317,13.8,3,1.1,0.9,19.64,0,0,0,THOMPSONS 7,THOMPSONS ,1964
bus7354,1761,2,0,0,0,0,7,1.04,-22.018,13.8,3,1.1,0.9,19.47,0,0,0,THOMPSONS 8,THOMPSONS ,1947
bus7355,1762,2,0,0,0,0,7,1.04,-21.999,13.8,3,1.1,0.9,19.47,0,0,0,THOMPSONS 9,THOMPSONS ,1947
bus7356,1763,2,0,0,0,0,7,1.04,-22.218,13.8,3,1.1,0.9,19.49,0,0,0,THOMPSONS 10,THOMPSONS ,1949
bus7357,1764,2,0,0,0,0,7,1.0357,-23.779,13.8,3,1.1,0.9,19.28,-4.75,0,0,THOMPSONS 11,THOMPSONS ,1928
bus7358,1765,2,0,0,0,0,7,1.04,-21.585,13.8,3,1.1,0.9,19.49,0,0,0,THOMPSONS 12,THOMPSONS ,1949
bus7359,1766,2,0,0,0,0,7,1.04,-23.051,13.8,3,1.1,0.9,19.38,0,0,0,THOMPSONS 13,THOMPSONS ,1938
bus7360,1767,2,0,0,0,0,7,1.04,-22.322,13.8,3,1.1,0.9,19.43,0,0,0,THOMPSONS 14,THOMPSONS ,1943
bus7361,1768,2,0,0,0,0,7,1.04,-22.789,13.8,3,1.1,0.9,19.38,0,0,0,THOMPSONS 15,THOMPSONS ,1938
bus7362,1769,1,56.02,15.87,0,0,7,0.98343,-39.637,115,3,1.1,0.9,805.38,80.28,0,0,HOUSTON 61 0,HOUSTON  ,80538
bus7363,1770,1,26.59,7.53,0,0,7,0.99717,-35.643,115,2,1.1,0.9,1209.9,478.88,0,0,GALVESTON 3 0,GALVESTON  ,120990
bus7364,1771,1,14.27,4.04,0,0,7,0.98132,-38.808,115,1,1.1,0.9,659.63,149.82,0,0,EAST BERNARD 0,EAST BERNARD ,65963
bus7365,1772,1,80.97,22.94,0,0,7,0.99051,-38.767,115,4,1.1,0.9,463.04,51.38,0,0,HOUSTON 20 0,HOUSTON  ,46304
bus7366,1773,1,0,0,0,0,7,1.0297,-25.488,500,4,1.1,0.9,48.85,-1.97,0,0,CHANNELVIEW 1 0,CHANNELVIEW  ,4885
bus7367,1774,1,0,0,0,0,7,1.0143,-29.936,230,4,1.1,0.9,106.8,14.4,0,0,CHANNELVIEW 1 1,CHANNELVIEW  ,10680
bus7368,1775,1,0,0,0,0,7,1.0019,-34.639,115,4,1.1,0.9,245.07,49.14,0,0,CHANNELVIEW 1 2,CHANNELVIEW  ,24507
bus7369,1776,2,0,0,0,0,7,1.04,-23.641,18,4,1.1,0.9,48.9,0,0,0,CHANNELVIEW 1 3,CHANNELVIEW  ,4890
bus7370,1777,2,0,0,0,0,7,1.04,-23.14,18,4,1.1,0.9,48.91,0,0,0,CHANNELVIEW 1 4,CHANNELVIEW  ,4891
bus7371,1778,2,0,0,0,0,7,1.04,-23.548,18,4,1.1,0.9,48.91,0,0,0,CHANNELVIEW 1 5,CHANNELVIEW  ,4891
bus7372,1779,2,0,0,0,0,7,1.04,-23.687,18,4,1.1,0.9,48.9,0,0,0,CHANNELVIEW 1 6,CHANNELVIEW  ,4890
bus7373,1780,2,0,0,0,0,7,1.036,-24.811,18,4,1.1,0.9,48.89,-1.95,0,0,CHANNELVIEW 1 7,CHANNELVIEW  ,4889
bus7374,1781,2,0,0,0,0,7,1.04,-24.037,18,4,1.1,0.9,48.9,0,0,0,CHANNELVIEW 1 8,CHANNELVIEW  ,4890
bus7375,1782,2,0,0,0,0,7,1.04,-22.843,18,4,1.1,0.9,48.91,0,0,0,CHANNELVIEW 1 9,CHANNELVIEW  ,4891
bus7376,1783,2,0,0,0,0,7,1.04,-23.048,18,4,1.1,0.9,48.91,0,0,0,CHANNELVIEW 1 10,CHANNELVIEW  ,4891
bus7377,1784,2,0,0,0,0,7,1.04,-23.637,18,4,1.1,0.9,48.9,0,0,0,CHANNELVIEW 1 11,CHANNELVIEW  ,4890
bus7378,1785,2,0,0,0,0,7,1.04,-23.16,18,4,1.1,0.9,48.91,0,0,0,CHANNELVIEW 1 12,CHANNELVIEW  ,4891
bus7379,1786,2,0,0,0,0,7,1.04,-23.338,18,4,1.1,0.9,48.91,0,0,0,CHANNELVIEW 1 13,CHANNELVIEW  ,4891
bus7380,1787,1,52.24,14.8,0,0,7,1.0052,-33.245,115,2,1.1,0.9,903.28,512.26,0,0,FREEPORT 3 0,FREEPORT  ,90328
bus7381,1788,1,94.75,26.85,0,0,7,0.99124,-39.572,115,4,1.1,0.9,548.38,48.13,0,0,HOUSTON 15 0,HOUSTON  ,54838
bus7382,1789,1,78.13,22.14,0,0,7,0.98511,-38.339,115,3,1.1,0.9,937.3,138.25,0,0,HOUSTON 31 0,HOUSTON  ,93730
bus7383,1790,1,85.59,24.25,0,0,7,0.99253,-34.045,115,2,1.1,0.9,1186.1,170.64,0,0,ROSHARON 0,ROSHARON ,118610
bus7384,1791,1,66.87,18.95,0,0,7,0.98442,-39.147,115,3,1.1,0.9,828.63,98.35,0,0,HOUSTON 44 0,HOUSTON  ,82863
bus7385,1792,1,135.24,38.32,0,0,7,0.9855,-40.432,115,3,1.1,0.9,765.52,123.22,0,0,HOUSTON 75 0,HOUSTON  ,76552
bus7386,1793,1,111.8,31.68,0,0,7,0.9896,-39.304,115,3,1.1,0.9,634.16,262.2,0,0,HOUSTON 71 0,HOUSTON  ,63416
bus7387,1794,1,160.73,45.54,0,0,7,0.97987,-39.679,115,4,1.1,0.9,169.46,46.3,0,0,HUMBLE 1 0,HUMBLE  ,16946
bus7388,1795,1,125.97,35.69,0,0,7,0.99223,-39.97,115,3,1.1,0.9,782.86,80.29,0,0,HOUSTON 68 0,HOUSTON  ,78286
bus7389,1796,2,0,0,0,0,7,1.0308,-34.571,500,5,1.1,0.9,42.92,-4.07,0,0,WILLIS 1 0,WILLIS  ,4292
bus7390,1797,1,0,0,0,0,7,1.02,-37.3,230,5,1.1,0.9,26.6,-11.38,0,0,WILLIS 1 1,WILLIS  ,2660
bus7391,1798,1,42.84,12.14,0,0,7,1.0044,-39.192,115,5,1.1,0.9,772.73,215.58,0,0,WILLIS 1 2,WILLIS  ,77273
bus7392,1799,1,52.03,14.74,0,0,7,1.0054,-34.973,115,4,1.1,0.9,234.84,26.79,0,0,BAYTOWN 4 0,BAYTOWN  ,23484
bus7393,1800,1,7.31,2.07,0,0,7,0.99634,-34.423,115,1,1.1,0.9,438.87,146.99,0,0,VAN VLECK 0,VAN VLECK ,43887
bus7394,1801,1,37.41,10.6,0,0,7,0.98289,-38.528,115,4,1.1,0.9,293.56,66.5,0,0,HUFFMAN 0,HUFFMAN ,29356
bus7395,1802,1,70.42,19.95,0,0,7,0.99081,-39.931,115,3,1.1,0.9,788.45,64.08,0,0,HOUSTON 53 0,HOUSTON  ,78845
bus7396,1803,1,25.49,7.22,0,0,7,0.98491,-39.117,115,3,1.1,0.9,1530.7,132.02,0,0,HOUSTON 91 0,HOUSTON  ,153070
bus7397,1804,1,105.72,29.95,0,100,7,1.0118,-39.994,115,3,1.1,0.9,1048.9,150.54,0,0,ROSENBERG 0,ROSENBERG ,104890
bus7398,1805,1,73.59,20.85,0,0,7,0.99647,-35.997,115,4,1.1,0.9,556.68,82.09,0,0,PASADENA 5 0,PASADENA  ,55668
bus7399,1806,1,56.83,16.1,0,0,7,0.99299,-37.708,115,3,1.1,0.9,703.29,72.51,0,0,HOUSTON 45 0,HOUSTON  ,70329
bus7400,1807,2,0,0,0,0,7,1.0259,-26.097,500,4,1.1,0.9,33.43,-7.73,0,0,HOUSTON 6 0,HOUSTON  ,3343
bus7401,1808,1,0,0,0,0,7,1.016,-29.209,230,4,1.1,0.9,29.93,-20.32,0,0,HOUSTON 6 1,HOUSTON  ,2993
bus7402,1809,1,0,0,0,0,7,1.0047,-33.899,115,4,1.1,0.9,216.54,44.69,0,0,HOUSTON 6 2,HOUSTON  ,21654
bus7403,1810,1,69.67,19.74,0,0,7,0.996,-35.573,115,4,1.1,0.9,399.01,33.82,0,0,PASADENA 4 0,PASADENA  ,39901
bus7404,1811,1,177.73,50.36,0,0,7,0.9813,-40.852,115,5,1.1,0.9,648.3,67.62,0,0,HOUSTON 57 0,HOUSTON  ,64830
bus7405,1812,1,53.26,15.09,0,0,7,1.0082,-34.438,115,2,1.1,0.9,101.25,-6.13,0,0,GALVESTON 2 0,GALVESTON  ,10125
bus7406,1813,2,0,0,0,0,7,1.0201,-29.008,500,6,1.1,0.9,75.44,3.45,0,0,POINT COMFORT 1 0,POINT COMFORT  ,7544
bus7407,1814,1,0,0,0,0,7,1.0179,-30.089,230,6,1.1,0.9,128.87,-15.08,0,0,POINT COMFORT 1 1,POINT COMFORT  ,12887
bus7408,1815,1,53.66,15.2,0,0,7,0.99812,-33.229,115,6,1.1,0.9,114.13,-1.91,0,0,POINT COMFORT 1 2,POINT COMFORT  ,11413
bus7409,1816,1,0,0,0,0,7,1.0046,-33.391,230,3,1.1,0.9,-100.63,-67.03,0,0,KATY 2 0,KATY  ,100
bus7410,1817,1,215.67,61.11,0,0,7,0.98814,-38.191,115,3,1.1,0.9,1785.4,176.67,0,0,KATY 2 1,KATY  ,178540
bus7411,1818,1,69.41,19.67,0,0,7,0.98756,-41.451,115,5,1.1,0.9,376.27,54.15,0,0,SPRING 3 0,SPRING  ,37627
bus7412,1819,1,8.59,2.43,0,0,7,0.99753,-34.438,115,2,1.1,0.9,1667.7,259.91,0,0,DANBURY 0,DANBURY ,166770
bus7413,1820,1,42.91,12.16,0,0,7,0.99814,-35.477,115,1,1.1,0.9,682.57,143.28,0,0,WHARTON 2 0,WHARTON  ,68257
bus7414,1821,2,0,0,0,0,7,1.022,-32.102,500,6,1.1,0.9,58.55,-5.03,0,0,VICTORIA 1 0,VICTORIA  ,5855
bus7415,1822,1,0,0,0,0,7,1.0163,-32.55,230,6,1.1,0.9,86.78,-0.7,0,0,VICTORIA 1 1,VICTORIA  ,8678
bus7416,1823,1,0,0,0,0,7,1.0098,-34.735,115,6,1.1,0.9,89.41,9.44,0,0,VICTORIA 1 2,VICTORIA  ,8941
bus7417,1824,1,97.88,27.73,0,0,7,0.99904,-38.872,115,3,1.1,0.9,698.79,119.28,0,0,HOUSTON 64 0,HOUSTON  ,69879
bus7418,1825,1,48.22,13.66,0,0,7,1.0001,-38.437,115,3,1.1,0.9,588.08,168.39,0,0,HOUSTON 65 0,HOUSTON  ,58808
bus7419,1826,2,107,30.32,0,0,7,1,-33.695,115,4,1.1,0.9,306.42,0,0,0,LA PORTE 0,LA PORTE ,30642
bus7420,1827,1,0,0,0,0,7,1.0034,-36.809,230,5,1.1,0.9,-39.21,-46,0,0,MAGNOLIA 1 0,MAGNOLIA  ,100
bus7421,1828,1,90.64,25.68,0,0,7,0.98737,-41.545,115,5,1.1,0.9,1356.8,233.18,0,0,MAGNOLIA 1 1,MAGNOLIA  ,135680
bus7422,1829,2,0,0,0,0,7,1.04,-27.551,500,2,1.1,0.9,-49.71,0,0,0,ALVIN 0,ALVIN ,100
bus7423,1830,1,0,0,0,0,7,1.0201,-30.319,230,2,1.1,0.9,-215.01,-105.42,0,0,ALVIN 1,ALVIN ,100
bus7424,1831,1,139.88,39.63,0,0,7,1.001,-34.386,115,2,1.1,0.9,1780.7,367.34,0,0,ALVIN 2,ALVIN ,178070
bus7425,1832,1,105.98,30.03,0,0,7,0.98196,-41.048,115,3,1.1,0.9,1528.8,66.89,0,0,HOUSTON 86 0,HOUSTON  ,152880
bus7426,1833,1,41.8,11.84,0,0,7,0.98773,-33.241,115,2,1.1,0.9,385.68,137.79,0,0,BRAZORIA 0,BRAZORIA ,38568
bus7427,1834,1,156.45,44.33,0,0,7,0.98162,-40.754,115,3,1.1,0.9,1165,97.59,0,0,HOUSTON 87 0,HOUSTON  ,116500
bus7428,1835,2,0,0,0,0,7,1.04,-27.614,500,2,1.1,0.9,12.44,0,0,0,FREEPORT 2 0,FREEPORT  ,1244
bus7429,1836,1,0,0,0,0,7,1.0275,-28.548,230,2,1.1,0.9,28.9,-6.54,0,0,FREEPORT 2 1,FREEPORT  ,2890
bus7430,1837,1,46.92,13.29,0,0,7,1.007,-32.339,115,2,1.1,0.9,767.24,232.27,0,0,FREEPORT 2 2,FREEPORT  ,76724
bus7431,1838,1,35.57,10.08,0,0,7,0.99015,-40.368,115,5,1.1,0.9,393.97,89.33,0,0,CONROE 6 0,CONROE  ,39397
bus7432,1839,1,22.94,6.5,0,0,7,1.0011,-59.955,115,5,1.1,0.9,169.11,12.63,0,0,MADISONVILLE 0,MADISONVILLE ,16911
bus8001,1840,1,10.82,3.07,0,0,8,1.0154,-57.862,115,7,1.1,0.9,101.5,12.04,0,0,NORMANGEE 0,NORMANGEE ,10150
bus8002,1841,1,11.81,3.35,0,0,8,1.0071,-71.026,115,8,1.1,0.9,629.18,-42.91,0,0,ARP 0,ARP ,62918
bus8003,1842,1,11.99,3.4,0,34.65,8,1.02,-59.23,115,7,1.1,0.9,128.44,0,0,0,CENTERVILLE 0,CENTERVILLE ,12844
bus8004,1843,1,0,0,0,0,8,1.0162,-58.626,230,8,1.1,0.9,230.5,-0.97,0,0,LUFKIN 3 0,LUFKIN  ,23050
bus8005,1844,1,102.01,28.9,0,133.27,8,1.02,-59.873,115,8,1.1,0.9,259.51,0,0,0,LUFKIN 3 1,LUFKIN  ,25951
bus8006,1845,1,37.4,10.6,0,70.66,8,1.02,-68.006,115,8,1.1,0.9,14.91,0,0,0,FLINT 0,FLINT ,1491
bus8007,1846,1,30.07,8.52,0,0,8,1.0046,-68.966,115,8,1.1,0.9,123.25,21.76,0,0,BULLARD 0,BULLARD ,12325
bus8008,1847,1,39.22,11.11,0,0,8,0.97937,-71.767,115,8,1.1,0.9,340.66,23.93,0,0,CHANDLER 0,CHANDLER ,34066
bus8009,1848,1,9.81,2.78,0,0,8,0.99047,-43.353,115,7,1.1,0.9,924.22,202.45,0,0,PLANTERSVILLE 0,PLANTERSVILLE ,92422
bus8010,1849,1,5.39,1.53,0,0,8,1.0146,-56.594,115,7,1.1,0.9,81.05,13.42,0,0,MARQUEZ 0,MARQUEZ ,8105
bus8011,1850,1,27.25,7.72,0,0,8,0.99942,-61.905,115,7,1.1,0.9,340.14,50.95,0,0,TENNESSEE COLONY 0,TENNESSEE COLONY ,34014
bus8012,1851,1,7.6,2.15,0,0,8,1.0085,-42.539,115,7,1.1,0.9,358.78,84.73,0,0,ANDERSON 0,ANDERSON ,35878
bus8013,1852,1,60.03,17.01,0,50,8,0.99606,-72.26,115,8,1.1,0.9,466.45,9.66,0,0,MINEOLA 0,MINEOLA ,46645
