,BR_ID,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
2819,br2819,bus7259,bus7403,0.00479,0.03335,0.00545,221,0,0,0,0,1,0,0,-110.45,24.71,111.07,-20.96,0,0,0,0
2820,br2820,bus7368,bus7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.23,10.56,-116.86,-8.33,0,0,0,0
2821,br2821,bus7368,bus7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.23,10.56,-116.86,-8.33,0,0,0,0
2822,br2822,bus7368,bus7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.23,10.56,-116.86,-8.33,0,0,0,0
2823,br2823,bus7262,bus7261,0.00059,0.02478,0,305,0,0,1,0,1,0,0,-152.7,23.23,152.84,-17.54,0,0,0,0
2824,br2824,bus7261,bus7429,0.0045,0.04398,0.08462,548,0,0,0,0,1,0,0,85,-38.21,-84.63,32.94,0,0,0,0
2825,br2825,bus7262,bus7302,0.01427,0.06362,0.00933,149,0,0,0,0,1,0,0,80.68,11.63,-79.76,-8.52,0,0,0,0
2826,br2826,bus7264,bus7263,0.00013,0.00819,0,1362,0,0,1,0,1,0,0,-669.8,-72.1,670.37,107.88,0,0,0,0
2827,br2827,bus7264,bus7263,0.00013,0.00819,0,1362,0,0,1,0,1,0,0,-669.8,-72.1,670.37,107.88,0,0,0,0
2828,br2828,bus7266,bus7263,0.00013,0.00771,0,983,0,0,1,0,1,0,0,303.75,-33.81,-303.63,40.67,0,0,0,0
2829,br2829,bus7267,bus7263,0.00069,0.04478,0,443,0,0,1,0,1,0,0,90.39,-10.06,-90.33,13.6,0,0,0,0
2830,br2830,bus7268,bus7263,0.0002,0.01399,0,438,0,0,1,0,1,0,0,90.39,-10.06,-90.37,11.16,0,0,0,0
2831,br2831,bus7269,bus7263,0.00038,0.04031,0,440,0,0,1,0,1,0,0,90.39,-10.06,-90.36,13.25,0,0,0,0
2832,br2832,bus7270,bus7263,0.00019,0.01203,0,701,0,0,1,0,1,0,0,180.77,-20.12,-180.71,23.91,0,0,0,0
2833,br2833,bus7265,bus7264,0.00053,0.0323,0,461,0,0,1,0,1,0,0,-295.98,-33.8,296.45,62.33,0,0,0,0
2834,br2834,bus7265,bus7264,0.00053,0.0323,0,461,0,0,1,0,1,0,0,-295.98,-33.8,296.45,62.33,0,0,0,0
2835,br2835,bus7264,bus7332,0.00258,0.01841,0.03356,523,0,0,0,0,1,0,0,194.33,7.47,-193.39,-4.23,0,0,0,0
2836,br2836,bus7315,bus7271,0.01055,0.04377,0.00743,149,0,0,0,0,1,0,0,31.94,27.87,-31.75,-27.81,0,0,0,0
2837,br2837,bus7271,bus7340,0.01045,0.04336,0.00736,149,0,0,0,0,1,0,0,3.3,19.75,-3.26,-20.28,0,0,0,0
2838,br2838,bus7316,bus7272,0.00354,0.02023,0.00304,98,0,0,0,0,1,0,0,-16.44,-18.99,16.47,18.83,0,0,0,0
2839,br2839,bus7273,bus7405,0.01205,0.06881,0.01034,98,0,0,0,0,1,0,0,-18.21,20.25,18.3,-20.81,0,0,0,0
2840,br2840,bus7275,bus7274,0.00248,0.12538,0,143,0,0,1,0,1,0,0,-25.2,-1.12,25.21,1.9,0,0,0,0
2841,br2841,bus7276,bus7395,0.00344,0.02064,0.0028,221,0,0,0,0,1,0,0,35.36,84.44,-35.08,-83.02,0,0,0,0
2842,br2842,bus7277,bus7337,0.02832,0.06923,0.00906,98,0,0,0,0,1,0,0,33.94,11.85,-33.59,-11.91,0,0,0,0
2843,br2843,bus7279,bus7278,0.00131,0.07995,0,172,0,0,1,0,1,0,0,-72.5,-3.05,72.57,7.19,0,0,0,0
2844,br2844,bus7280,bus7278,0.00175,0.10484,0,87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2845,br2845,bus7281,bus7278,0.00169,0.12869,0,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2846,br2846,bus7367,bus7278,0.00241,0.0172,0.03135,443,0,0,0,0,1,0,0,1.07,3.94,-1.07,-7.16,0,0,0,0
2847,br2847,bus7392,bus7279,0.00555,0.02431,0.0037,221,0,0,0,0,1,0,0,-125.7,18.08,126.58,-14.57,0,0,0,0
2848,br2848,bus7283,bus7282,0.00254,0.07063,0,145,0,0,1,0,1,0,0,-113.25,-19.64,113.59,28.96,0,0,0,0
2849,br2849,bus7284,bus7282,0.00703,0.26257,0,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2850,br2850,bus7285,bus7282,0.00137,0.08957,0,93,0,0,1,0,1,0,0,21.22,0,-21.21,0.39,0,0,0,0
2851,br2851,bus7286,bus7282,0.00545,0.20611,0,93,0,0,1,0,1,0,0,21.22,0,-21.2,0.89,0,0,0,0
2852,br2852,bus7287,bus7282,0.00328,0.17841,0,91,0,0,1,0,1,0,0,21.22,0,-21.21,0.77,0,0,0,0
2853,br2853,bus7288,bus7282,0.00467,0.19001,0,93,0,0,1,0,1,0,0,21.22,0,-21.2,0.82,0,0,0,0
2854,br2854,bus7289,bus7282,0.00155,0.07083,0,124,0,0,1,0,1,0,0,42.45,0,-42.42,1.23,0,0,0,0
2855,br2855,bus7282,bus7332,0.00276,0.01973,0.03596,443,0,0,0,0,1,0,0,124.3,18.61,-123.88,-19.32,0,0,0,0
2856,br2856,bus7282,bus7367,0.00169,0.01205,0.02197,523,0,0,0,0,1,0,0,231.24,19.97,-230.36,-16.01,0,0,0,0
2857,br2857,bus7411,bus7290,0.00285,0.01709,0.00232,98,0,0,0,0,1,0,0,15.1,35.44,-15.06,-35.41,0,0,0,0
2858,br2858,bus7291,bus7295,0.00838,0.03474,0.0059,149,0,0,0,0,1,0,0,-54.14,-20.01,54.43,20.67,0,0,0,0
2859,br2859,bus7424,bus7293,0.0065,0.02894,0.00424,149,0,0,0,0,1,0,0,43.59,-3.81,-43.47,3.94,0,0,0,0
2860,br2860,bus7294,bus7405,0.0229,0.13751,0.01866,98,0,0,0,0,1,0,0,19.35,4.76,-19.26,-6.14,0,0,0,0
2861,br2861,bus7296,bus7427,0.0045,0.011,0.00144,98,0,0,0,0,1,0,0,12.14,-23.62,-12.1,23.56,0,0,0,0
2862,br2862,bus7316,bus7297,0.00394,0.01758,0.00258,149,0,0,0,0,1,0,0,72.68,-4.5,-72.46,5.21,0,0,0,0
2863,br2863,bus7297,bus7384,0.00423,0.0185,0.00282,149,0,0,0,0,1,0,0,51.55,-19.98,-51.42,20.29,0,0,0,0
2864,br2864,bus7298,bus7362,0.01319,0.03222,0.00422,98,0,0,0,0,1,0,0,-5.27,9.25,5.28,-9.62,0,0,0,0
2865,br2865,bus7298,bus7395,0.00338,0.0148,0.00225,149,0,0,0,0,1,0,0,5.92,-34.72,-5.88,34.69,0,0,0,0
2866,br2866,bus7364,bus7299,0.01228,0.07011,0.01053,98,0,0,0,0,1,0,0,-33.77,-0.98,33.92,0.79,0,0,0,0
2867,br2867,bus7413,bus7299,0.01459,0.065,0.00953,149,0,0,0,0,1,0,0,52.73,6.91,-52.31,-6,0,0,0,0
2868,br2868,bus7301,bus7318,0.01182,0.05168,0.00787,149,0,0,0,0,1,0,0,43.55,-3.72,-43.32,3.97,0,0,0,0
2869,br2869,bus7302,bus7426,0.02525,0.06173,0.00808,221,0,0,0,0,1,0,0,55.33,1.6,-54.56,-0.51,0,0,0,0
2870,br2870,bus7303,bus7393,0.07296,0.17836,0.02335,98,0,0,0,0,1,0,0,3.76,4.7,-3.73,-6.96,0,0,0,0
2871,br2871,bus7305,bus7304,0.00017,0.01241,0,1160,0,0,1,0,1,0,0,-595.92,-0.01,596.51,42.58,0,0,0,0
2872,br2872,bus7307,bus7304,0.00035,0.02169,0,473,0,0,1,0,1,0,0,96.41,49.21,-96.37,-46.82,0,0,0,0
2873,br2873,bus7308,bus7304,0.00021,0.02062,0,459,0,0,1,0,1,0,0,96.41,49.21,-96.39,-46.94,0,0,0,0
2874,br2874,bus7309,bus7304,0.00056,0.04001,0,454,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2875,br2875,bus7310,bus7304,0.00063,0.03797,0,464,0,0,1,0,1,0,0,96.41,49.21,-96.34,-45.09,0,0,0,0
2876,br2876,bus7311,bus7304,0.00019,0.01172,0,729,0,0,1,0,1,0,0,192.83,98.42,-192.75,-93.27,0,0,0,0
2877,br2877,bus7341,bus7304,0.00071,0.00864,0.57375,2020,0,0,0,0,1,0,0,-556.26,-14.74,558.39,-19.01,0,0,0,0
2878,br2878,bus7306,bus7305,0.00078,0.04744,0,305,0,0,1,0,1,0,0,-170.97,-15.42,171.19,29.25,0,0,0,0
2879,br2879,bus7305,bus7327,0.0022,0.01568,0.02859,443,0,0,0,0,1,0,0,61.47,-28.06,-61.37,25.77,0,0,0,0
2880,br2880,bus7306,bus7413,0.00627,0.04371,0.00714,221,0,0,0,0,1,0,0,81.64,6.62,-81.22,-4.44,0,0,0,0
2881,br2881,bus7306,bus7413,0.00627,0.04371,0.00714,221,0,0,0,0,1,0,0,81.64,6.62,-81.22,-4.44,0,0,0,0
2882,br2882,bus7313,bus7312,0.00097,0.06614,0,168,0,0,1,0,1,0,0,-98.76,-24.52,98.86,31.32,0,0,0,0
2883,br2883,bus7312,bus7321,0.00143,0.014,0.02693,548,0,0,0,0,1,0,0,-59.35,-24.73,59.4,22.45,0,0,0,0
2884,br2884,bus7312,bus7429,0.00088,0.00862,0.01659,548,0,0,0,0,1,0,0,-147.33,-40.4,147.53,40.58,0,0,0,0
2885,br2885,bus7313,bus7430,0.00541,0.0309,0.00464,98,0,0,0,0,1,0,0,-30.47,-5.68,30.52,5.5,0,0,0,0
2886,br2886,bus7340,bus7314,0.01916,0.07949,0.01349,149,0,0,0,0,1,0,0,-5.46,-0.29,5.46,-0.98,0,0,0,0
2887,br2887,bus7316,bus7383,0.01217,0.07861,0.015,221,0,0,0,0,1,0,0,-79.85,4.68,80.65,-0.95,0,0,0,0
2888,br2888,bus7316,bus7383,0.01217,0.07861,0.015,221,0,0,0,0,1,0,0,-79.85,4.68,80.65,-0.95,0,0,0,0
2889,br2889,bus7317,bus7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.24,-15.05,79.54,16.43,0,0,0,0
2890,br2890,bus7317,bus7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.24,-15.05,79.54,16.43,0,0,0,0
2891,br2891,bus7317,bus7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.24,-15.05,79.54,16.43,0,0,0,0
2892,br2892,bus7317,bus7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.24,-15.05,79.54,16.43,0,0,0,0
2893,br2893,bus7318,bus7382,0.00912,0.04063,0.00596,149,0,0,0,0,1,0,0,11.83,-11.06,-11.8,10.59,0,0,0,0
2894,br2894,bus7321,bus7320,0.00023,0.01682,0,1000,0,0,1,0,1,0,0,-143.34,-41.77,143.39,45.32,0,0,0,0
2895,br2895,bus7323,bus7320,0.00036,0.02134,0,584,0,0,1,0,1,0,0,37.82,-13.82,-37.82,14.15,0,0,0,0
2896,br2896,bus7324,bus7320,0.00032,0.02884,0,577,0,0,1,0,1,0,0,37.82,-13.82,-37.82,14.26,0,0,0,0
2897,br2897,bus7325,bus7320,0.0003,0.02899,0,581,0,0,1,0,1,0,0,37.82,-13.82,-37.82,14.26,0,0,0,0
2898,br2898,bus7326,bus7320,0.00017,0.01413,0,568,0,0,1,0,1,0,0,37.82,-13.82,-37.82,14.03,0,0,0,0
2899,br2899,bus7320,bus7422,0.00066,0.00806,0.53536,2020,0,0,0,0,1,0,0,7.88,-102.03,-7.85,44.85,0,0,0,0
2900,br2900,bus7322,bus7321,0.00198,0.07214,0,128.4,0,0,1,0,1,0,0,-83.8,-14.24,83.94,19.32,0,0,0,0
2901,br2901,bus7322,bus7380,0.00578,0.02527,0.00385,149,0,0,0,0,1,0,0,83.8,14.24,-83.39,-12.86,0,0,0,0
2902,br2902,bus7328,bus7327,0.00161,0.04271,0,172,0,0,1,0,1,0,0,-71.18,-12.33,71.26,14.5,0,0,0,0
2903,br2903,bus7329,bus7327,0.00104,0.04807,0,190,0,0,1,0,1,0,0,30.97,42.25,-30.94,-41.03,0,0,0,0
2904,br2904,bus7328,bus7339,0.01199,0.05341,0.00783,149,0,0,0,0,1,0,0,71.18,12.33,-70.57,-10.4,0,0,0,0
2905,br2905,bus7362,bus7330,0.00719,0.01758,0.0023,98,0,0,0,0,1,0,0,-63.02,-2.97,63.32,3.47,0,0,0,0
2906,br2906,bus7332,bus7331,0.00024,0.01699,0,1122,0,0,1,0,1,0,0,-307.94,-64.56,308.18,80.94,0,0,0,0
2907,br2907,bus7334,bus7331,0.00083,0.0414,0,244,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2908,br2908,bus7335,bus7331,0.00017,0.0093,0,1106,0,0,1,0,1,0,0,137.81,153.88,-137.74,-150.21,0,0,0,0
2909,br2909,bus7400,bus7331,8.00E-05,0.00168,0.11713,2768,0,0,0,0,1,0,0,837.16,-53.34,-836.63,52.23,0,0,0,0
2910,br2910,bus7333,bus7332,0.00093,0.03886,0,280.8,0,0,1,0,1,0,0,-255.33,-23.8,255.94,49.52,0,0,0,0
2911,br2911,bus7333,bus7332,0.00093,0.03886,0,280.8,0,0,1,0,1,0,0,-255.33,-23.8,255.94,49.52,0,0,0,0
2912,br2912,bus7333,bus7332,0.00093,0.03886,0,280.8,0,0,1,0,1,0,0,-255.33,-23.8,255.94,49.52,0,0,0,0
2913,br2913,bus7401,bus7332,0.00104,0.01017,0.01957,548,0,0,0,0,1,0,0,95.87,17.65,-95.78,-18.73,0,0,0,0
2914,br2914,bus7336,bus7418,0.00361,0.02463,0.00419,221,0,0,0,0,1,0,0,75.3,-15.61,-75.09,16.65,0,0,0,0
2915,br2915,bus7336,bus7418,0.00361,0.02463,0.00419,221,0,0,0,0,1,0,0,75.3,-15.61,-75.09,16.65,0,0,0,0
2916,br2916,bus7345,bus7338,0.0023,0.01602,0.00262,221,0,0,0,0,1,0,0,63.67,2.32,-63.57,-1.92,0,0,0,0
2917,br2917,bus7345,bus7338,0.0023,0.01602,0.00262,221,0,0,0,0,1,0,0,63.67,2.32,-63.57,-1.92,0,0,0,0
2918,br2918,bus7342,bus7341,0.00017,0.01252,0,1311,0,0,1,0,1,0,0,-749.7,-46.65,750.65,116.46,0,0,0,0
2919,br2919,bus7343,bus7342,0.00185,0.0832,0,190,0,0,1,0,1,0,0,-109.65,-24.5,109.89,35.46,0,0,0,0
2920,br2920,bus7343,bus7342,0.00185,0.0832,0,190,0,0,1,0,1,0,0,-109.65,-24.5,109.89,35.46,0,0,0,0
2921,br2921,bus7342,bus7409,0.00056,0.00583,0.01986,750,0,0,0,0,1,0,0,191.89,5.71,-191.68,-5.59,0,0,0,0
2922,br2922,bus7342,bus7409,0.00056,0.00583,0.01986,750,0,0,0,0,1,0,0,191.89,5.71,-191.68,-5.59,0,0,0,0
2923,br2923,bus7344,bus7404,0.00903,0.03745,0.00635,149,0,0,0,0,1,0,0,17.84,-8.65,-17.8,8.19,0,0,0,0
2924,br2924,bus7345,bus7382,0.00439,0.02833,0.00541,221,0,0,0,0,1,0,0,64.07,6.96,-63.89,-6.29,0,0,0,0
2925,br2925,bus7345,bus7382,0.00439,0.02833,0.00541,221,0,0,0,0,1,0,0,64.07,6.96,-63.89,-6.29,0,0,0,0
2926,br2926,bus7347,bus7346,0.00014,0.00986,0,1271,0,0,1,0,1,0,0,-699.21,-96.82,699.88,144.05,0,0,0,0
2927,br2927,bus7347,bus7346,0.00014,0.00986,0,1271,0,0,1,0,1,0,0,-699.21,-96.82,699.88,144.05,0,0,0,0
2928,br2928,bus7349,bus7346,8.00E-05,0.00563,0,1019,0,0,1,0,1,0,0,312.95,139.37,-312.87,-133.26,0,0,0,0
2929,br2929,bus7350,bus7346,0.00022,0.01346,0,1021,0,0,1,0,1,0,0,312.95,60.08,-312.75,-47.44,0,0,0,0
2930,br2930,bus7351,bus7346,0.00031,0.01784,0,1018,0,0,1,0,1,0,0,312.95,47.25,-312.67,-30.72,0,0,0,0
2931,br2931,bus7352,bus7346,0.00034,0.01655,0,1025,0,0,1,0,1,0,0,312.95,49.14,-312.64,-33.78,0,0,0,0
2932,br2932,bus7353,bus7346,0.00019,0.01203,0,1225,0,0,1,0,1,0,0,594.84,76.49,-594.21,-36.48,0,0,0,0
2933,br2933,bus7354,bus7346,6.00E-05,0.00671,0,1222,0,0,1,0,1,0,0,591.07,124.13,-590.86,-101.5,0,0,0,0
2934,br2934,bus7355,bus7346,6.00E-05,0.00677,0,1218,0,0,1,0,1,0,0,591.07,123.23,-590.87,-100.41,0,0,0,0
2935,br2935,bus7356,bus7346,0.00012,0.00609,0,1219,0,0,1,0,1,0,0,591.02,128.79,-590.61,-108.18,0,0,0,0
2936,br2936,bus7357,bus7346,0.00066,0.04067,0,287,0,0,1,0,1,0,0,16.25,8.3,-16.25,-8.17,0,0,0,0
2937,br2937,bus7358,bus7346,0.0003,0.02129,0,835,0,0,1,0,1,0,0,224.57,39.17,-224.43,-28.94,0,0,0,0
2938,br2938,bus7359,bus7346,0.00013,0.00906,0,846,0,0,1,0,1,0,0,224.57,86.67,-224.5,-81.82,0,0,0,0
2939,br2939,bus7360,bus7346,0.00021,0.01514,0,845,0,0,1,0,1,0,0,224.57,52.95,-224.47,-45.5,0,0,0,0
2940,br2940,bus7361,bus7346,0.00026,0.02464,0,471,0,0,1,0,1,0,0,102.41,32.4,-102.39,-29.77,0,0,0,0
2941,br2941,bus7348,bus7347,0.00062,0.02698,0,407,0,0,1,0,1,0,0,-244.6,-24.51,244.96,40.5,0,0,0,0
2942,br2942,bus7348,bus7347,0.00062,0.02698,0,407,0,0,1,0,1,0,0,-244.6,-24.51,244.96,40.5,0,0,0,0
2943,br2943,bus7380,bus7363,0.03224,0.13375,0.0227,149,0,0,0,0,1,0,0,31.16,-1.94,-30.85,0.95,0,0,0,0
2944,br2944,bus7365,bus7381,0.00343,0.01423,0.00241,250,0,0,0,0,1,0,0,90.54,-26.35,-90.23,27.41,0,0,0,0
2945,br2945,bus7367,bus7366,0.00021,0.01366,0,1249,0,0,1,0,1,0,0,-594.24,-82.35,594.97,130.14,0,0,0,0
2946,br2946,bus7367,bus7366,0.00021,0.01366,0,1249,0,0,1,0,1,0,0,-594.24,-82.35,594.97,130.14,0,0,0,0
2947,br2947,bus7369,bus7366,0.00053,0.03243,0,494,0,0,1,0,1,0,0,106.97,32.85,-106.91,-29.1,0,0,0,0
2948,br2948,bus7370,bus7366,0.00065,0.04118,0,480,0,0,1,0,1,0,0,106.97,26.39,-106.9,-21.77,0,0,0,0
2949,br2949,bus7371,bus7366,0.00049,0.03404,0,469,0,0,1,0,1,0,0,106.97,31.59,-106.91,-27.68,0,0,0,0
2950,br2950,bus7372,bus7366,0.00049,0.03162,0,485,0,0,1,0,1,0,0,106.97,33.74,-106.91,-30.06,0,0,0,0
2951,br2951,bus7373,bus7366,0.0001,0.01184,0,491,0,0,1,0,1,0,0,106.97,54.6,-106.96,-53.01,0,0,0,0
2952,br2952,bus7374,bus7366,0.0004,0.0255,0,487,0,0,1,0,1,0,0,106.97,41.49,-106.92,-38.38,0,0,0,0
2953,br2953,bus7375,bus7366,0.00045,0.02708,0,712,0,0,1,0,1,0,0,183.15,40.55,-183,-31.74,0,0,0,0
2954,br2954,bus7376,bus7366,0.00035,0.02498,0,713,0,0,1,0,1,0,0,183.15,44.01,-183.03,-35.82,0,0,0,0
2955,br2955,bus7377,bus7366,0.00031,0.01898,0,705,0,0,1,0,1,0,0,183.15,56.14,-183.04,-49.7,0,0,0,0
2956,br2956,bus7378,bus7366,0.00036,0.02384,0,694,0,0,1,0,1,0,0,183.15,45.67,-183.03,-37.82,0,0,0,0
2957,br2957,bus7379,bus7366,0.00031,0.02202,0,700,0,0,1,0,1,0,0,183.15,49.27,-183.04,-41.95,0,0,0,0
2958,br2958,bus7366,bus7400,0.00014,0.00168,0.11182,2295,0,0,0,0,1,0,0,683.67,178.02,-683.01,-181.89,0,0,0,0
2959,br2959,bus7368,bus7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-224.1,-18.94,224.53,37.72,0,0,0,0
2960,br2960,bus7368,bus7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-224.1,-18.94,224.53,37.72,0,0,0,0
2961,br2961,bus7368,bus7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-224.1,-18.94,224.53,37.72,0,0,0,0
2962,br2962,bus7385,bus7404,0.00674,0.03846,0.00578,98,0,0,0,0,1,0,0,19.76,7.08,-19.73,-7.46,0,0,0,0
2963,br2963,bus7390,bus7389,0.00019,0.01131,0,1278,0,0,1,0,1,0,0,-443.95,-79.78,444.32,101.89,0,0,0,0
2964,br2964,bus8030,bus7389,0.00054,0.00651,0.43275,2020,0,0,0,0,1,0,0,-647.88,-36.76,650.03,17,0,0,0,0
2965,br2965,bus7391,bus7390,0.00148,0.044,0,127.2,0,0,1,0,1,0,0,-77.95,-31.53,78.06,34.61,0,0,0,0
2966,br2966,bus7396,bus7410,0.00293,0.01892,0.00361,221,0,0,0,0,1,0,0,-83.64,-3.36,83.86,4.38,0,0,0,0
2967,br2967,bus7396,bus7410,0.00293,0.01892,0.00361,221,0,0,0,0,1,0,0,-83.64,-3.36,83.86,4.38,0,0,0,0
2968,br2968,bus7396,bus7410,0.00293,0.01892,0.00361,221,0,0,0,0,1,0,0,-83.64,-3.36,83.86,4.38,0,0,0,0
2969,br2969,bus7403,bus7398,0.00218,0.01408,0.00269,221,0,0,0,0,1,0,0,50.46,-11.05,-50.4,11.17,0,0,0,0
2970,br2970,bus7403,bus7398,0.00218,0.01408,0.00269,221,0,0,0,0,1,0,0,50.46,-11.05,-50.4,11.17,0,0,0,0
2971,br2971,bus7399,bus7417,0.00504,0.03508,0.00573,221,0,0,0,0,1,0,0,53.93,-24.56,-53.76,25.24,0,0,0,0
2972,br2972,bus7399,bus7417,0.00504,0.03508,0.00573,221,0,0,0,0,1,0,0,53.93,-24.56,-53.76,25.24,0,0,0,0
2973,br2973,bus7401,bus7400,0.00011,0.00786,0,1297,0,0,1,0,1,0,0,-721.23,-97.41,721.79,137.74,0,0,0,0
2974,br2974,bus7402,bus7401,0.00049,0.03223,0,423,0,0,1,0,1,0,0,-259.3,-20.84,259.63,42.45,0,0,0,0
2975,br2975,bus7401,bus7409,0.00483,0.04717,0.09075,548,0,0,0,0,1,0,0,159.26,9.49,-158.06,-7.07,0,0,0,0
2976,br2976,bus7403,bus7419,0.00504,0.03445,0.00586,221,0,0,0,0,1,0,0,-94.19,3.48,94.65,-0.97,0,0,0,0
2977,br2977,bus7403,bus7419,0.00504,0.03445,0.00586,221,0,0,0,0,1,0,0,-94.19,3.48,94.65,-0.97,0,0,0,0
2978,br2978,bus7407,bus7406,0.0002,0.01441,0,1026,0,0,1,0,1,0,0,-136.16,-12.64,136.19,15.24,0,0,0,0
2979,br2979,bus7414,bus7406,0.00034,0.0041,0.275,2295,0,0,0,0,1,0,0,-1356.2,181.76,1362.3,-136.72,0,0,0,0
2980,br2980,bus7408,bus7407,0.00118,0.08057,0,143.8,0,0,1,0,1,0,0,-69.38,-21.57,69.44,25.84,0,0,0,0
2981,br2981,bus7410,bus7409,0.00054,0.03923,0,248.4,0,0,1,0,1,0,0,-212.16,-29.59,212.41,48.02,0,0,0,0
2982,br2982,bus7410,bus7409,0.00054,0.03923,0,248.4,0,0,1,0,1,0,0,-212.16,-29.59,212.41,48.02,0,0,0,0
2983,br2983,bus7410,bus7409,0.00054,0.03923,0,248.4,0,0,1,0,1,0,0,-212.16,-29.59,212.41,48.02,0,0,0,0
2984,br2984,bus7409,bus7420,0.00502,0.04904,0.09435,548,0,0,0,0,1,0,0,121.89,-11.09,-121.15,8.82,0,0,0,0
2985,br2985,bus7415,bus7414,0.0004,0.04372,0,239,0,0,1,0,1,0,0,-18.67,-12.88,18.68,13.1,0,0,0,0
2986,br2986,bus7416,bus7415,0.00128,0.09703,0,109,0,0,1,0,1,0,0,-40.41,-5.45,40.43,7.03,0,0,0,0
2987,br2987,bus7417,bus7418,0.00278,0.01937,0.00317,221,0,0,0,0,1,0,0,-39.14,0.23,39.18,-0.25,0,0,0,0
2988,br2988,bus7417,bus7418,0.00278,0.01937,0.00317,221,0,0,0,0,1,0,0,-39.14,0.23,39.18,-0.25,0,0,0,0
2989,br2989,bus7421,bus7420,0.00106,0.06841,0,161.4,0,0,1,0,1,0,0,-119.83,-16.26,119.99,26.52,0,0,0,0
2990,br2990,bus7421,bus7420,0.00106,0.06841,0,161.4,0,0,1,0,1,0,0,-119.83,-16.26,119.99,26.52,0,0,0,0
2991,br2991,bus7423,bus7422,0.00014,0.00897,0,1350,0,0,1,0,1,0,0,-574.36,-203.95,574.86,235.97,0,0,0,0
2992,br2992,bus7424,bus7423,0.00105,0.04353,0,213,0,0,1,0,1,0,0,-167.21,-33.85,167.51,46.49,0,0,0,0
2993,br2993,bus7424,bus7423,0.00105,0.04353,0,213,0,0,1,0,1,0,0,-167.21,-33.85,167.51,46.49,0,0,0,0
2994,br2994,bus7424,bus7423,0.00105,0.04353,0,213,0,0,1,0,1,0,0,-167.21,-33.85,167.51,46.49,0,0,0,0
2995,br2995,bus7429,bus7428,0.00026,0.01258,0,927,0,0,1,0,1,0,0,-140.46,-97.88,140.53,101.37,0,0,0,0
2996,br2996,bus7430,bus7429,0.00214,0.08887,0,133.8,0,0,1,0,1,0,0,-77.44,-18.8,77.57,24.36,0,0,0,0
2997,br2997,bus7432,bus8003,0.02966,0.07251,0.00949,98,0,0,0,0,1,0,0,-24.38,-16.53,24.63,16.18,0,0,0,0
2998,br2998,bus7432,bus8037,0.0136,0.05948,0.00906,149,0,0,0,0,1,0,0,63.38,-1.34,-62.84,2.83,0,0,0,0
2999,br2999,bus7432,bus8141,0.03471,0.2084,0.02828,221,0,0,0,0,1,0,0,-61.95,11.37,63.33,-5.9,0,0,0,0
3000,br3000,bus8003,bus8001,0.01464,0.06073,0.01031,149,0,0,0,0,1,0,0,-36.61,16.48,36.84,-16.6,0,0,0,0
3001,br3001,bus8010,bus8001,0.01076,0.04467,0.00758,149,0,0,0,0,1,0,0,47.92,-13.25,-47.66,13.53,0,0,0,0
3002,br3002,bus8028,bus8002,0.01939,0.04659,0.00632,98,0,0,0,0,1,0,0,-42.31,-3.77,42.66,3.98,0,0,0,0
3003,br3003,bus8002,bus8100,0.00588,0.03355,0.00504,98,0,0,0,0,1,0,0,-54.47,-7.33,54.65,7.81,0,0,0,0
3004,br3004,bus8005,bus8004,0.00029,0.01244,0,459,0,0,1,0,1,0,0,-180.35,37.66,180.45,-33.6,0,0,0,0
3005,br3005,bus8005,bus8004,0.00029,0.01244,0,459,0,0,1,0,1,0,0,-180.35,37.66,180.45,-33.6,0,0,0,0
3006,br3006,bus8097,bus8004,0.0073,0.05215,0.09507,443,0,0,0,0,1,0,0,16.59,7.37,-16.56,-17.04,0,0,0,0
3007,br3007,bus8005,bus8023,0.00379,0.02588,0.0044,221,0,0,0,0,1,0,0,96.51,13.38,-96.17,-11.47,0,0,0,0
3008,br3008,bus8005,bus8023,0.00379,0.02588,0.0044,221,0,0,0,0,1,0,0,96.51,13.38,-96.17,-11.47,0,0,0,0
3009,br3009,bus8137,bus8005,0.02182,0.09544,0.01454,149,0,0,0,0,1,0,0,-64.75,-5.14,65.67,7.68,0,0,0,0
